prompt,skill,model,condition,rep,item_type,item_text,verdict,credit,contribution,contested,evidence_quote
qdrant-edge,qdrant-edge,sonnet,no-skill,1,must,The empty keyword results come from Edge having no background optimizer: call optimize after bulk writes to build the sparse/BM25 index and reclaim deletes — nothing is indexed until then.,missing,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,1,must,"There's no built-in .sync(); pull via the dual-shard pattern (a mutable local-write shard plus an immutable shard restored from a server snapshot, queried together and refreshed on a schedule), downloading the snapshot yourself and applying it with unpack_snapshot/update_from_snapshot.",missing,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,1,must,Push is your own dual-write: enqueue each local upsert to a background worker that upserts to the server and buffers while offline.,missing,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,1,must,"Don't add a BM25 library — BM25 is built into Edge (Bm25/Bm25Config, embed_document/embed_query) and is wire-compatible with server BM25.",met,1.0,1.0,,built-in model (`Qdrant/bm25`)... no separate BM25 library needed
qdrant-edge,qdrant-edge,sonnet,no-skill,1,must,"Keep the custom RRF: Edge queries one vector field per request (using) and doesn't fuse at query time, so combining rankings in application code is correct.",missing,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,1,bonus,"Refresh incrementally with a partial snapshot from snapshot_manifest, not a full snapshot each cycle.",met,1.0,1.0,,full or **partial/incremental** snapshot sync
qdrant-edge,qdrant-edge,sonnet,no-skill,1,bonus,Dense embeddings aren't in Edge — generate them on device with the separate fastembed package.,absent,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,1,bonus,"Edge is beta — pin the version, since the API drifts.",absent,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,1,avoid,Blames the empty keyword search on BM25 setup or re-indexing instead of the missing optimize.,violated,1.0,-1.0,,force a rebuild (a trivial change like bumping `hnsw_config.m` by 1 triggers re-indexing)
qdrant-edge,qdrant-edge,sonnet,no-skill,1,avoid,"Expects a built-in bidirectional .sync()/push, or untars/merges snapshot segments by hand.",violated,1.0,-1.0,,lean on the built-in snapshot + queued-sync APIs instead
qdrant-edge,qdrant-edge,sonnet,no-skill,1,avoid,"Drops the custom fusion because ""Edge handles hybrid,"" or swaps embed_document/embed_query.",violated,1.0,-1.0,,That replaces both the pip install and your custom RRF code
qdrant-edge,qdrant-edge,sonnet,no-skill,2,must,The empty keyword results come from Edge having no background optimizer: call optimize after bulk writes to build the sparse/BM25 index and reclaim deletes — nothing is indexed until then.,missing,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,2,must,"There's no built-in .sync(); pull via the dual-shard pattern (a mutable local-write shard plus an immutable shard restored from a server snapshot, queried together and refreshed on a schedule), downloading the snapshot yourself and applying it with unpack_snapshot/update_from_snapshot.",missing,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,2,must,Push is your own dual-write: enqueue each local upsert to a background worker that upserts to the server and buffers while offline.,met,1.0,1.0,,build an outbox yourself
qdrant-edge,qdrant-edge,sonnet,no-skill,2,must,"Don't add a BM25 library — BM25 is built into Edge (Bm25/Bm25Config, embed_document/embed_query) and is wire-compatible with server BM25.",met,1.0,1.0,,no separate BM25 library needed
qdrant-edge,qdrant-edge,sonnet,no-skill,2,must,"Keep the custom RRF: Edge queries one vector field per request (using) and doesn't fuse at query time, so combining rankings in application code is correct.",missing,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,2,bonus,"Refresh incrementally with a partial snapshot from snapshot_manifest, not a full snapshot each cycle.",absent,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,2,bonus,Dense embeddings aren't in Edge — generate them on device with the separate fastembed package.,absent,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,2,bonus,"Edge is beta — pin the version, since the API drifts.",absent,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,2,avoid,Blames the empty keyword search on BM25 setup or re-indexing instead of the missing optimize.,violated,1.0,-1.0,,then HNSW/text indexes get built by a background optimizer
qdrant-edge,qdrant-edge,sonnet,no-skill,2,avoid,"Expects a built-in bidirectional .sync()/push, or untars/merges snapshot segments by hand.",clean,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,no-skill,2,avoid,"Drops the custom fusion because ""Edge handles hybrid,"" or swaps embed_document/embed_query.",violated,1.0,-1.0,,"Fusion (RRF, or DBSF) is built into `query_points`"
qdrant-edge,qdrant-edge,sonnet,with-skill,1,must,The empty keyword results come from Edge having no background optimizer: call optimize after bulk writes to build the sparse/BM25 index and reclaim deletes — nothing is indexed until then.,met,1.0,1.0,,no background optimizer**. Nothing gets indexed (including the sparse/BM25 index) or compacted until you explicitly call `optimize()`
qdrant-edge,qdrant-edge,sonnet,with-skill,1,must,"There's no built-in .sync(); pull via the dual-shard pattern (a mutable local-write shard plus an immutable shard restored from a server snapshot, queried together and refreshed on a schedule), downloading the snapshot yourself and applying it with unpack_snapshot/update_from_snapshot.",met,1.0,1.0,,There's no built-in `.sync()`... apply it with `unpack_snapshot` + `update_from_snapshot`
qdrant-edge,qdrant-edge,sonnet,with-skill,1,must,Push is your own dual-write: enqueue each local upsert to a background worker that upserts to the server and buffers while offline.,met,1.0,1.0,,"on each local upsert, enqueue the point and have a background worker push it to the Cloud collection, buffering in a local queue while wifi is down"
qdrant-edge,qdrant-edge,sonnet,with-skill,1,must,"Don't add a BM25 library — BM25 is built into Edge (Bm25/Bm25Config, embed_document/embed_query) and is wire-compatible with server BM25.",met,1.0,1.0,,"BM25 is built into Edge (`Bm25`, `Bm25Config`... and is wire-compatible with server BM25"
qdrant-edge,qdrant-edge,sonnet,with-skill,1,must,"Keep the custom RRF: Edge queries one vector field per request (using) and doesn't fuse at query time, so combining rankings in application code is correct.",met,1.0,1.0,,Edge queries one vector field per request (`using`) and doesn't fuse dense+sparse... Writing RRF fusion in app code is the correct move
qdrant-edge,qdrant-edge,sonnet,with-skill,1,bonus,"Refresh incrementally with a partial snapshot from snapshot_manifest, not a full snapshot each cycle.",met,1.0,1.0,,use a **partial snapshot** built from `snapshot_manifest` instead of pulling a full snapshot every time
qdrant-edge,qdrant-edge,sonnet,with-skill,1,bonus,Dense embeddings aren't in Edge — generate them on device with the separate fastembed package.,met,1.0,1.0,,Dense embeddings aren't in Edge either way — use the separate `fastembed` package
qdrant-edge,qdrant-edge,sonnet,with-skill,1,bonus,"Edge is beta — pin the version, since the API drifts.",absent,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,with-skill,1,avoid,Blames the empty keyword search on BM25 setup or re-indexing instead of the missing optimize.,clean,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,with-skill,1,avoid,"Expects a built-in bidirectional .sync()/push, or untars/merges snapshot segments by hand.",clean,0.0,0.0,,don't untar/merge segments yourself
qdrant-edge,qdrant-edge,sonnet,with-skill,1,avoid,"Drops the custom fusion because ""Edge handles hybrid,"" or swaps embed_document/embed_query.",clean,0.0,0.0,,use `embed_document` for indexing and `embed_query` for queries
qdrant-edge,qdrant-edge,sonnet,with-skill,2,must,The empty keyword results come from Edge having no background optimizer: call optimize after bulk writes to build the sparse/BM25 index and reclaim deletes — nothing is indexed until then.,met,1.0,1.0,,no background optimizer**. Nothing gets indexed
qdrant-edge,qdrant-edge,sonnet,with-skill,2,must,"There's no built-in .sync(); pull via the dual-shard pattern (a mutable local-write shard plus an immutable shard restored from a server snapshot, queried together and refreshed on a schedule), downloading the snapshot yourself and applying it with unpack_snapshot/update_from_snapshot.",met,1.0,1.0,,mutable` shard for local writes + an `immutable` shard restored from server snapshots
qdrant-edge,qdrant-edge,sonnet,with-skill,2,must,Push is your own dual-write: enqueue each local upsert to a background worker that upserts to the server and buffers while offline.,met,1.0,1.0,,"enqueue the point and have a background worker push it to the cloud collection, buffering while offline"
qdrant-edge,qdrant-edge,sonnet,with-skill,2,must,"Don't add a BM25 library — BM25 is built into Edge (Bm25/Bm25Config, embed_document/embed_query) and is wire-compatible with server BM25.",met,1.0,1.0,,"BM25 is built into Edge** (`Bm25`, `Bm25Config`, `embed_document`/`embed_query`"
qdrant-edge,qdrant-edge,sonnet,with-skill,2,must,"Keep the custom RRF: Edge queries one vector field per request (using) and doesn't fuse at query time, so combining rankings in application code is correct.",met,1.0,1.0,,queries **one vector field per request** and does **not** fuse dense+sparse at query time
qdrant-edge,qdrant-edge,sonnet,with-skill,2,bonus,"Refresh incrementally with a partial snapshot from snapshot_manifest, not a full snapshot each cycle.",met,1.0,1.0,,Build a partial snapshot from `snapshot_manifest` and apply just the delta
qdrant-edge,qdrant-edge,sonnet,with-skill,2,bonus,Dense embeddings aren't in Edge — generate them on device with the separate fastembed package.,absent,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,with-skill,2,bonus,"Edge is beta — pin the version, since the API drifts.",absent,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,with-skill,2,avoid,Blames the empty keyword search on BM25 setup or re-indexing instead of the missing optimize.,clean,0.0,0.0,,
qdrant-edge,qdrant-edge,sonnet,with-skill,2,avoid,"Expects a built-in bidirectional .sync()/push, or untars/merges snapshot segments by hand.",clean,0.0,0.0,,never untar/merge segments by hand
qdrant-edge,qdrant-edge,sonnet,with-skill,2,avoid,"Drops the custom fusion because ""Edge handles hybrid,"" or swaps embed_document/embed_query.",clean,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,1,must,Recommends a cluster of at least 3 nodes (consensus + tolerate losing 1 node without downtime),met,1.0,1.0,,Node Count: 3
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,1,must,Uses replication_factor 2+ for fault tolerance and zero-downtime scaling/maintenance,met,1.0,1.0,,Replicas: 2 (RF=2)
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,1,must,"Picks a shard count that is a multiple of node count, sized for distribution (e.g. ~6-12 shards for 3-6 nodes)",met,1.0,1.0,,Divides evenly across your 3 nodes (2 per node)
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,1,must,Over-provisions shards up front because resharding is expensive (and unavailable on self-hosted),met,1.0,1.0,,resharding a 700M collection is painful and risky
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,1,bonus,Uses the ~100M-vectors-per-node guideline to size node count for ~700M vectors,absent,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,1,bonus,Mentions shard move API or migrating to a new cluster to rebalance instead of resharding,absent,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,1,avoid,Uses replication_factor 1 in production where fault tolerance is required,clean,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,1,avoid,Chooses a shard count that is not a multiple of node count (uneven distribution),clean,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,2,must,Recommends a cluster of at least 3 nodes (consensus + tolerate losing 1 node without downtime),met,1.0,1.0,,3 nodes** = minimum for fault tolerance
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,2,must,Uses replication_factor 2+ for fault tolerance and zero-downtime scaling/maintenance,met,1.0,1.0,,2 replicas** = 3 total copies per shard
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,2,must,"Picks a shard count that is a multiple of node count, sized for distribution (e.g. ~6-12 shards for 3-6 nodes)",met,1.0,1.0,,9 shards on 3 nodes** (3 per node)
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,2,must,Over-provisions shards up front because resharding is expensive (and unavailable on self-hosted),missing,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,2,bonus,Uses the ~100M-vectors-per-node guideline to size node count for ~700M vectors,absent,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,2,bonus,Mentions shard move API or migrating to a new cluster to rebalance instead of resharding,absent,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,2,avoid,Uses replication_factor 1 in production where fault tolerance is required,clean,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,no-skill,2,avoid,Chooses a shard count that is not a multiple of node count (uneven distribution),clean,0.0,0.0,,
qdrant-horizontal-scaling,qdrant-scaling,haiku,with-skill,1,must,Recommends a cluster of at least 3 nodes (consensus + tolerate losing 1 node without downtime),met,1.0,1.0,,**Nodes** | 3 | Minimum for consensus and fault tolerance
qdrant-horizontal-scaling,qdrant-scaling,haiku,with-skill,1,must,Uses replication_factor 2+ for fault tolerance and zero-downtime scaling/maintenance,met,1.0,1.0,,"With replication_factor: 2 and 3 nodes, you survive 1 node failure"
qdrant-horizontal-scaling,qdrant-scaling,haiku,with-skill,1,must,"Picks a shard count that is a multiple of node count, sized for distribution (e.g. ~6-12 shards for 3-6 nodes)",met,1.0,1.0,,"12 shards is divisible by 3, 4, 6, and 12"
